age,gender,region,monthly_income,monthly_expenses,transaction_count,loan_amount,num_loans,prev_defaults,default
34,Female,Nairobi,82166,71244.30398904809,15,49656,1,1,0
19,Male,Mombasa,40011,19407.47322809259,79,40210,7,4,0
38,Male,Nairobi,59933,45771.90302526103,15,43003,5,0,0
30,Female,Nairobi,91643,54979.32519922993,17,19499,5,2,0
28,Female,Mombasa,23260,15394.565084005726,11,32480,0,0,1
28,Female,Mombasa,41044,28485.65990470835,13,38940,4,0,0
62,Female,Mombasa,18102,12655.052794465455,18,32255,5,1,0
33,Female,Nairobi,88442,58587.39545742486,50,9749,7,2,1
21,Male,Nairobi,32937,25704.158996057693,67,14747,9,1,0
61,Male,Nairobi,20221,13665.225003696241,10,35400,7,4,0
59,Female,Rural,57062,36185.5411242746,68,34695,1,1,0
29,Female,Nairobi,18894,10042.518087956309,10,26512,3,0,0
55,Male,Rural,86646,49478.9819345156,26,41038,7,0,0
30,Female,Kisumu,12066,6151.69733234207,66,43098,6,1,0
39,Female,Mombasa,30059,17358.20025529106,18,5205,1,0,0
21,Male,Mombasa,85522,76745.46245521796,78,8518,2,2,0
25,Female,Kisumu,46876,28486.3912116087,28,20656,3,0,0
33,Male,Nairobi,47974,26209.100071469828,35,18447,6,1,0
63,Male,Rural,26601,21781.83820706868,56,26044,9,3,1
30,Male,Rural,56901,31665.056962291026,39,43019,2,0,0
19,Female,Kisumu,53544,22932.961209189518,63,18679,4,0,0
58,Male,Kisumu,5799,2876.6789842218122,17,43556,5,3,1
30,Female,Kisumu,48558,40392.88632812636,18,13408,7,4,0
51,Female,Kisumu,6135,5160.264947795064,76,8548,4,1,1
30,Female,Rural,32215,19554.521939957074,9,39279,8,3,1
57,Male,Kisumu,83157,61456.037953576815,67,34235,7,3,1
43,Male,Mombasa,31248,24826.612316376293,48,12220,6,1,0
27,Female,Rural,70402,35293.18505202894,10,16418,1,1,0
59,Male,Kisumu,58787,29663.51251453125,69,39353,1,1,0
62,Female,Kisumu,53302,41709.966055903526,40,35062,6,1,0
28,Female,Rural,18049,13381.100634204462,79,16679,9,2,0
39,Female,Mombasa,49859,36786.66243484475,60,21329,6,2,0
63,Male,Nairobi,89029,71542.80388067878,71,10126,4,4,1
53,Female,Kisumu,13262,6127.063857352689,50,5295,7,1,0
29,Female,Nairobi,72657,50291.41045183469,77,44589,4,0,0
18,Male,Nairobi,6085,3210.188584230867,79,10645,7,4,1
27,Female,Rural,15913,14226.911484324439,36,28570,1,1,1
22,Male,Rural,20900,9359.920866346722,20,25192,4,4,0
63,Female,Kisumu,83488,55116.53748636699,38,40493,1,0,0
51,Male,Mombasa,59431,52423.37968764272,13,42385,8,4,1
25,Female,Kisumu,37863,31957.893756732574,22,22325,1,0,1
58,Female,Kisumu,76404,55618.954699516355,14,10041,3,3,1
25,Male,Nairobi,96502,60665.97255314833,59,24290,7,2,1
26,Female,Mombasa,26661,17218.84403172319,48,31114,3,1,0
33,Female,Rural,52577,40057.006852792576,27,5728,8,2,0
39,Male,Nairobi,86380,76785.75758433892,17,29469,1,1,0
56,Male,Nairobi,73196,61062.49455769026,78,7318,8,0,0
45,Male,Rural,35209,14380.999069356547,63,25987,3,0,0
35,Female,Mombasa,24330,21364.49168743141,28,23191,2,1,0
50,Female,Mombasa,67293,56855.75747215184,66,22266,4,0,0
26,Female,Nairobi,99540,75374.1015433637,56,44262,6,3,0
38,Female,Rural,91314,81008.64694486729,20,19528,4,2,1
18,Male,Nairobi,95938,45119.919815746915,22,31152,9,4,0
49,Male,Rural,96564,55194.84231869502,18,38234,2,2,0
51,Male,Rural,73283,50935.10729733984,43,14587,7,1,0
45,Female,Rural,18635,10577.671709137836,64,21083,4,0,0
53,Female,Rural,73669,34324.302112519705,60,37191,9,0,0
22,Male,Kisumu,38744,24253.90455488574,6,12548,6,3,0
30,Female,Nairobi,11621,7627.717267725291,71,9354,1,1,0
20,Female,Rural,93759,68704.55072822195,56,14550,4,1,0
50,Female,Nairobi,35268,20534.81000885341,71,32138,8,2,1
38,Female,Kisumu,17328,14665.359188580229,58,43616,4,0,1
45,Female,Nairobi,50534,25593.943550026408,44,24805,4,4,0
27,Male,Rural,21017,10852.887541950164,53,10774,2,2,0
40,Male,Rural,86863,57612.95797585676,30,4808,6,0,0
57,Female,Nairobi,20058,16270.960271158267,24,33230,9,3,0
50,Female,Rural,72703,41592.364210974985,8,30163,8,1,0
32,Male,Nairobi,66273,41001.82243786459,36,42011,2,2,0
49,Male,Kisumu,69264,47257.83875448148,60,43851,0,0,0
49,Female,Nairobi,39130,19333.577272729413,16,18321,1,0,0
46,Male,Rural,21151,12935.036089495938,64,2059,5,3,0
18,Female,Kisumu,72114,52346.63238278041,68,18047,0,0,0
21,Male,Mombasa,95085,39586.50198219488,75,16662,1,0,0
40,Female,Mombasa,37161,29391.3816720897,57,7439,3,0,0
30,Female,Rural,76019,58483.775324858194,41,32086,7,3,1
38,Female,Nairobi,33604,29164.908769355152,79,38821,8,1,0
31,Female,Rural,66005,37548.78451869205,71,31341,1,1,0
53,Female,Kisumu,64668,48099.49072514417,20,29139,2,2,0
32,Male,Nairobi,18760,16495.42264855338,20,42309,3,3,1
50,Female,Rural,93260,57874.52603858004,62,34422,3,1,0
21,Male,Mombasa,36574,26945.708183141585,10,10727,4,2,0
55,Male,Rural,14213,10474.61088160214,54,3403,7,2,1
45,Male,Kisumu,12591,7459.262600525018,73,49830,2,0,1
50,Female,Kisumu,34098,28002.16544540599,69,8023,9,3,0
51,Male,Rural,45409,30527.837051208237,17,9077,8,4,0
47,Male,Kisumu,20299,15841.356567488558,77,44399,4,0,0
42,Male,Mombasa,45832,29288.081272373332,32,25136,0,0,0
55,Male,Rural,53372,38718.27668401559,39,4251,9,1,0
41,Female,Mombasa,91526,59476.80936377268,20,28979,3,1,0
60,Male,Mombasa,96202,50824.805895126374,61,21396,0,0,0
50,Female,Mombasa,65530,31828.97617961414,74,47435,3,3,0
50,Male,Mombasa,66978,54594.851662582645,27,38589,7,4,0
48,Female,Mombasa,66888,57679.11027293243,10,20867,7,0,1
64,Male,Mombasa,26213,18949.834486648804,14,4794,4,0,0
22,Female,Mombasa,61764,45624.30545770595,72,19481,6,0,0
55,Female,Rural,50975,21803.681959042948,23,31441,6,2,0
52,Male,Rural,12081,8708.507351421778,39,23972,8,1,0
18,Male,Mombasa,74254,42885.20339076615,10,21299,2,0,0
63,Female,Nairobi,34346,21840.057286695923,72,42042,2,2,1
19,Male,Rural,46401,18951.627017339866,11,40487,4,4,1
45,Female,Mombasa,56473,45233.85662781981,36,12412,0,0,0
27,Female,Rural,58832,27671.861551565093,75,18579,6,4,0
49,Male,Rural,93911,54069.612482728786,14,34525,6,3,0
51,Male,Rural,10207,8683.95272449107,41,31224,8,3,1
47,Male,Rural,26331,13316.781384975735,72,17535,3,1,0
20,Male,Mombasa,30489,20883.49690353279,22,49159,6,2,0
23,Male,Nairobi,11773,8566.776919193984,65,34343,4,2,1
32,Male,Nairobi,26734,16045.4885477385,39,34793,6,4,0
43,Male,Kisumu,98468,42830.823395165375,32,27046,3,0,0
23,Male,Nairobi,9746,7628.351192197273,38,25362,1,1,1
46,Female,Mombasa,38339,23344.470121659222,73,23364,8,4,0
30,Male,Nairobi,19538,12831.797169358051,56,39410,6,0,0
25,Female,Nairobi,49191,26235.027627887004,12,40829,1,1,0
59,Male,Nairobi,12750,5803.384183135669,25,45118,9,2,1
19,Male,Mombasa,23913,10933.795583074638,21,19711,7,0,0
22,Male,Rural,31622,27485.289255173193,41,24696,9,0,1
43,Female,Nairobi,87418,56993.43299861899,51,31837,0,0,0
34,Female,Mombasa,43624,26852.89470198086,57,30789,7,4,0
33,Male,Kisumu,9033,4180.99138100949,49,8546,2,2,1
42,Female,Rural,61485,35348.92624164071,40,20755,7,1,0
33,Female,Kisumu,50370,27440.13410318446,40,5159,8,4,0
45,Male,Rural,23706,15661.772918000454,62,36536,0,0,0
19,Male,Nairobi,82391,50410.528755008505,22,23094,0,0,0
20,Male,Kisumu,32924,14378.646503336846,34,7909,8,0,0
20,Male,Nairobi,22111,18936.509246901285,40,5670,5,3,0
56,Female,Mombasa,53106,26339.925607080342,63,20595,8,0,0
38,Male,Mombasa,85882,40106.837369652705,15,7119,3,2,0
43,Female,Mombasa,5975,4961.3473222196735,35,6318,3,1,1
43,Female,Nairobi,48069,28982.714900668267,13,48150,9,3,0
37,Male,Nairobi,30165,17327.712574537647,33,9634,6,2,0
60,Male,Nairobi,25319,17133.934850041896,24,10050,7,3,0
25,Female,Kisumu,88577,78025.06011618147,74,19423,4,4,1
62,Male,Mombasa,41786,28070.58618690482,37,25054,6,4,1
43,Male,Nairobi,67703,54136.23638862763,56,7029,4,4,0
50,Male,Mombasa,85225,62671.67359607362,19,23818,1,0,0
43,Female,Mombasa,62602,29058.98444646787,9,13837,3,3,1
22,Male,Rural,5393,4682.409655357171,29,45160,5,2,1
45,Male,Kisumu,91290,55201.83637863618,24,43098,5,1,0
41,Male,Rural,52301,37204.3267116895,54,6574,3,2,1
26,Male,Rural,93212,80914.8664574111,47,23280,9,4,1
18,Male,Nairobi,33564,28372.96819145101,77,30087,0,0,1
38,Female,Kisumu,92829,55349.49163512641,69,48002,9,3,0
53,Male,Nairobi,73380,31743.16052946853,73,38764,8,3,0
42,Male,Nairobi,44720,26426.336499960173,24,40852,3,0,0
51,Male,Kisumu,59457,49062.81013288641,6,29855,0,0,0
33,Male,Mombasa,41258,19850.891124773996,8,47680,3,2,0
42,Male,Mombasa,56095,33868.32052735936,32,26070,0,0,0
53,Male,Nairobi,18936,9592.382103573516,22,24768,5,3,1
24,Female,Mombasa,87021,42145.49776971595,45,46001,8,0,0
50,Male,Mombasa,86238,64643.71150375897,66,2193,5,0,0
20,Male,Rural,89879,48012.38954637238,59,21623,9,2,0
40,Female,Nairobi,77131,30982.706916589825,18,39876,7,1,0
36,Male,Kisumu,27593,17254.828929450767,46,44636,9,3,0
41,Male,Rural,85223,75813.3793104403,42,3120,6,1,0
63,Male,Mombasa,84766,35993.52546488752,61,2766,0,0,0
25,Male,Mombasa,81557,43416.802795488285,74,27412,2,0,0
57,Female,Rural,16804,10700.399309463894,52,32557,4,0,0
50,Male,Kisumu,72986,55481.19385247237,71,11891,3,2,0
58,Male,Mombasa,85800,48142.0990327976,13,15002,5,2,1
44,Female,Rural,48388,25445.90556885154,52,18868,4,0,0
34,Male,Mombasa,71231,39865.08185738396,44,34969,1,0,0
30,Male,Kisumu,13265,10626.73289807716,49,5477,6,2,1
50,Male,Mombasa,16850,13432.536906707328,37,2185,6,1,0
28,Male,Rural,30215,20124.407221591868,11,30544,9,4,0
32,Female,Kisumu,32655,14751.016470303895,7,36870,3,1,0
59,Female,Rural,26553,15266.290088680595,54,43420,6,3,1
29,Male,Nairobi,56425,27188.658571411583,48,39591,3,3,0
31,Male,Nairobi,51384,45708.94986508346,13,24804,8,0,1
33,Female,Mombasa,55426,23140.322887948838,60,14344,3,1,0
31,Male,Nairobi,71285,46843.92177631113,52,40526,8,1,0
46,Male,Mombasa,56529,22928.75284476799,31,48775,9,0,0
50,Female,Rural,44685,37855.693338687444,22,27032,7,0,0
48,Female,Kisumu,87473,75210.23459755848,24,12011,7,0,0
57,Male,Mombasa,85118,72740.86457842977,61,2814,9,1,0
18,Female,Nairobi,19800,16928.304019874442,41,29315,4,1,1
55,Male,Rural,62899,27345.58544650457,58,31552,1,0,0
23,Male,Rural,96450,71006.5646907069,16,2561,7,0,0
19,Male,Rural,17039,13759.622863620496,13,14987,7,1,1
25,Female,Rural,87674,58755.90887928997,17,11096,8,3,0
61,Female,Rural,73157,43529.815139178005,12,25902,4,4,0
48,Male,Rural,37238,27712.69343546882,23,37906,9,0,0
46,Female,Rural,31855,24940.112572549468,53,3046,8,0,0
42,Male,Rural,20624,8607.662215781742,42,17003,7,1,0
42,Female,Nairobi,83254,52609.10668714152,54,26682,8,0,0
25,Female,Rural,77002,33162.742329119836,21,33459,4,3,0
32,Male,Rural,8346,7446.368110637591,74,6142,6,3,0
26,Female,Kisumu,86171,38485.90396711184,6,44965,3,0,0
24,Male,Kisumu,36351,25378.952384747692,50,15479,3,3,1
40,Male,Kisumu,49700,43350.44666107222,26,18127,1,1,0
57,Female,Nairobi,17473,11280.031817106592,17,44464,2,2,1
50,Female,Nairobi,92104,72493.06860807948,47,33452,0,0,0
21,Male,Rural,36516,31403.7752408592,48,26524,4,3,0
23,Female,Nairobi,56188,27715.344285470634,61,47621,9,3,0
20,Female,Mombasa,89376,78398.63167187666,65,27247,6,4,1
20,Male,Nairobi,49514,36138.22175659666,69,28955,7,2,1
26,Female,Mombasa,98083,78202.88977213991,22,3833,8,0,0
54,Female,Rural,45024,37376.386905505125,40,22064,4,1,0
53,Male,Kisumu,50200,20399.7474777641,48,44746,1,0,0
31,Male,Rural,71296,28646.962234323142,45,29265,2,2,1
61,Male,Mombasa,53984,44347.11107609482,31,19921,9,2,0
27,Male,Mombasa,63642,44363.544927088384,17,40831,1,1,0
25,Female,Mombasa,56127,26113.687292694165,49,39336,6,3,0
38,Female,Kisumu,27966,21473.658216697346,45,27564,5,1,0
61,Male,Nairobi,66858,41959.524118037036,75,6809,9,2,0
45,Female,Kisumu,6929,5562.265528959796,41,34879,3,0,0
28,Male,Nairobi,16116,11481.093659614615,60,15100,3,0,0
54,Male,Kisumu,70234,51902.85630127384,18,9006,3,3,0
55,Male,Nairobi,29274,23923.44402569921,27,19910,3,0,0
35,Female,Mombasa,39750,20849.27174687207,51,25154,6,0,0
35,Female,Mombasa,19546,10474.395482366022,29,48912,4,0,0
25,Male,Rural,15022,7811.7285633375295,77,6854,3,3,0
46,Male,Mombasa,73480,43219.85684693835,49,24720,2,1,0
25,Male,Rural,53536,40015.137512889276,35,3601,0,0,0
27,Female,Kisumu,55374,23683.203142089744,55,12483,8,0,0
26,Male,Kisumu,62352,36614.64938213825,43,43674,7,0,0
63,Male,Rural,91849,76438.00662606335,28,24511,2,2,1
48,Female,Kisumu,28434,22174.420675039102,36,36342,2,0,0
52,Male,Nairobi,93568,74122.88282351951,38,29723,7,1,0
28,Female,Kisumu,98039,64723.98586382803,28,17898,5,0,0
38,Female,Rural,41282,30910.349302759278,62,2175,5,1,0
20,Female,Nairobi,35359,21544.330380086623,23,24357,2,2,1
25,Male,Nairobi,47180,24361.586447173482,51,11812,3,3,1
41,Male,Kisumu,81935,34180.96259849048,21,35299,9,1,0
60,Male,Kisumu,55697,41968.633230910295,29,7502,8,2,1
58,Male,Mombasa,58318,37303.84577453962,7,15613,7,3,0
43,Female,Mombasa,54545,43207.67733635054,12,23814,9,0,0
32,Male,Mombasa,12509,5247.471740727392,68,29742,1,0,1
48,Female,Mombasa,80837,39599.9001317404,19,43741,4,0,0
37,Female,Mombasa,97345,49717.42960761869,53,8799,3,2,1
25,Female,Nairobi,26058,22966.69921859486,71,45427,8,3,0
53,Male,Nairobi,28306,12978.88810448954,59,5381,0,0,0
59,Female,Mombasa,12447,9127.481295516376,74,21974,4,4,1
37,Male,Kisumu,78269,45831.18355599947,34,7143,6,0,0
20,Female,Kisumu,66049,34109.81683084763,75,39013,1,1,0
51,Male,Rural,62304,37173.17288761543,32,40536,6,2,1
33,Female,Mombasa,20330,17883.527489325992,12,31662,8,3,1
49,Female,Kisumu,60810,43012.200791393494,6,34734,2,0,0
54,Male,Kisumu,65563,42418.44107912908,78,12133,5,2,0
51,Male,Nairobi,22085,16521.515757270463,16,15502,8,2,0
41,Female,Rural,20860,8901.135888276945,72,10843,0,0,0
50,Female,Mombasa,86109,65056.32759500582,58,40767,0,0,0
44,Female,Nairobi,46705,23172.492466753793,29,43815,5,3,1
40,Male,Rural,68236,55059.70268376225,40,26117,7,3,0
22,Male,Rural,81326,39926.214828938,8,36121,3,0,0
38,Male,Rural,54831,40814.28711895617,71,47678,0,0,0
40,Female,Kisumu,88404,68613.4147127059,55,8125,4,4,0
61,Female,Nairobi,52511,29909.362175611754,7,2637,9,0,0
30,Female,Nairobi,64469,41712.32921881709,70,13366,8,3,0
51,Female,Kisumu,92762,42450.638301456616,77,10727,2,0,0
27,Male,Rural,89658,80035.21839403345,44,9983,0,0,0
37,Female,Nairobi,10635,4662.740822232482,64,21622,4,1,0
49,Female,Rural,98445,84034.65455723272,74,34893,5,1,0
29,Female,Rural,37903,23102.985242263654,56,34025,7,0,0
62,Male,Nairobi,62052,52287.58137419162,23,25952,6,3,1
18,Female,Rural,13826,7504.133732136572,18,10460,1,0,0
63,Female,Rural,20904,18122.378300525994,50,32349,4,4,1
41,Male,Mombasa,70121,51898.85307603819,34,37003,7,0,0
44,Female,Nairobi,42787,38119.30648138279,22,35443,7,1,1
37,Female,Rural,30852,14355.805312925695,53,29823,1,0,0
18,Female,Mombasa,12131,6346.124748805456,8,33571,4,3,1
53,Male,Rural,99200,68670.78049571045,32,24402,5,4,0
40,Male,Rural,28430,12877.458568724467,69,19029,7,4,0
62,Female,Rural,77370,40159.75233318249,49,47630,4,4,1
49,Male,Rural,62752,52130.433712064376,59,7272,3,1,1
43,Female,Mombasa,22986,10744.189244427693,69,24196,3,0,0
58,Male,Rural,33897,28432.77602752631,20,14770,9,1,0
55,Female,Nairobi,75085,38951.20879858112,42,49797,4,4,0
64,Female,Kisumu,24851,14098.780081562962,37,31954,1,1,0
57,Male,Kisumu,90697,39939.4807778783,51,39249,9,1,0
47,Male,Nairobi,34076,21178.915665777327,48,22448,1,0,0
39,Female,Rural,93591,37680.32240838694,20,25237,6,1,0
54,Male,Nairobi,95439,60465.55464539081,26,34261,5,0,0
55,Male,Mombasa,80664,67360.20769991267,53,35724,0,0,0
30,Male,Mombasa,16646,9201.33589748847,11,39781,4,4,0
31,Female,Nairobi,6935,4884.01654770664,51,13604,1,1,1
47,Female,Kisumu,99203,86196.87315220168,27,37330,0,0,1
20,Female,Nairobi,41994,37065.203466864084,71,43782,3,2,1
19,Male,Kisumu,28652,25421.953363767178,67,38417,5,1,0
47,Male,Mombasa,60008,42255.09424216053,62,10566,5,0,0
49,Male,Rural,11040,9865.981831576431,18,23804,5,1,1
49,Male,Nairobi,47591,21664.449427128162,60,30293,8,2,0
35,Male,Nairobi,24121,18123.301685292223,42,4282,2,0,0
41,Female,Mombasa,65469,57614.912660893824,43,22591,7,3,0
45,Male,Kisumu,27735,24577.281277816455,22,39233,6,1,0
58,Female,Mombasa,17636,7367.170803542816,18,33812,8,2,0
36,Male,Rural,21058,11113.389236413102,59,2909,9,0,0
33,Male,Kisumu,83033,64663.06945191624,69,5072,2,0,0
42,Male,Mombasa,32482,20049.558248695223,16,18219,0,0,0
49,Female,Nairobi,30120,24698.8284690151,30,46585,1,0,1
58,Male,Kisumu,26944,19246.631208789186,74,20070,5,2,1
45,Female,Nairobi,66134,45364.58316362545,52,33489,4,2,0
55,Male,Mombasa,38688,30533.89156731934,46,36211,8,3,0
27,Female,Mombasa,38978,20335.711961586207,37,8212,4,4,0
46,Female,Mombasa,22297,18629.302783009214,57,30625,9,2,1
43,Female,Kisumu,40547,30445.445008072555,61,46396,3,2,1
33,Female,Mombasa,70638,51052.499320876166,34,44407,6,0,0
18,Female,Nairobi,11172,8176.307328211906,34,33591,9,2,1
25,Female,Mombasa,52907,35989.670352333975,39,48371,7,3,1
42,Female,Nairobi,53339,44908.81945407861,29,36031,8,0,1
48,Male,Kisumu,48746,28686.870599346417,60,14227,7,3,0
58,Female,Rural,56253,42693.81410240531,14,11650,0,0,0
41,Female,Kisumu,57492,24633.96712328165,47,24409,6,1,0
41,Male,Rural,14952,6821.137621513945,38,17455,2,1,0
32,Male,Nairobi,17679,8248.15105044245,30,6671,8,0,0
49,Male,Nairobi,79453,70170.24515807991,22,35426,5,1,1
54,Female,Rural,17291,8230.227991093901,31,27650,4,4,1
40,Male,Rural,41201,20556.304710684726,72,5059,6,3,0
32,Male,Mombasa,47568,34169.39203948022,31,33989,9,1,0
25,Male,Nairobi,21767,9254.925699544623,25,15383,0,0,0
55,Male,Kisumu,65089,52843.4770840265,10,23230,6,3,0
34,Male,Kisumu,59856,29356.44964464042,56,30281,5,3,1
26,Male,Nairobi,24507,18181.31228041483,7,9649,7,1,0
64,Female,Kisumu,86449,58759.47675864352,13,17629,4,2,1
58,Male,Kisumu,15719,14100.430158399557,5,33050,0,0,0
63,Female,Kisumu,10050,6953.294632002968,11,45150,7,3,1
64,Female,Rural,21473,15142.34913632465,46,24450,2,1,1
58,Male,Nairobi,97712,86365.40522271724,61,23959,7,3,0
27,Male,Rural,67806,31565.582869224792,56,36341,8,4,0
38,Male,Kisumu,80589,55397.089133616115,28,42652,0,0,0
31,Male,Nairobi,77417,40346.652676013706,30,44235,2,1,0
45,Male,Mombasa,71561,63135.2375192163,8,32192,5,3,1
23,Male,Kisumu,62544,42376.225952786015,35,24525,9,3,0
43,Female,Nairobi,57123,43826.11592484723,78,21729,8,4,1
50,Male,Rural,58252,46156.9162570782,26,32131,0,0,0
62,Female,Mombasa,97862,68415.41696308932,63,28325,4,1,0
34,Male,Mombasa,31000,23142.664251042548,11,2856,4,2,0
26,Male,Nairobi,86618,48270.35413795392,27,35374,3,2,0
34,Male,Rural,27118,16455.430860328444,39,7149,4,2,0
57,Male,Rural,53601,43559.25849078471,38,22791,8,2,1
30,Male,Mombasa,22857,10088.300459968108,9,29850,7,4,1
47,Female,Nairobi,73718,58662.30079144297,73,19253,1,1,0
54,Female,Rural,89528,79645.58974071784,79,36723,8,1,1
64,Female,Kisumu,13100,10286.330879878082,16,7663,0,0,1
21,Female,Kisumu,49649,26155.39247652473,13,41137,6,2,1
47,Male,Nairobi,14585,8662.983445848155,43,12902,8,3,1
52,Male,Kisumu,36126,19752.395436135674,52,47798,6,1,0
54,Female,Rural,95680,68348.2585110331,32,49679,2,0,0
47,Male,Rural,29020,16279.97459649264,30,15746,8,1,0
53,Female,Rural,16552,8209.872910509268,72,31000,7,1,1
46,Female,Rural,19102,15126.132235851106,47,15283,4,0,0
51,Female,Mombasa,79426,57065.34021092764,5,10299,4,0,0
39,Male,Rural,37687,31832.848060483324,57,13767,7,2,1
18,Male,Nairobi,48726,37804.48228154029,72,19981,1,0,0
24,Male,Mombasa,85241,66054.9251886098,78,27152,1,0,0
39,Male,Rural,34663,14029.956747209399,28,12909,3,1,0
24,Female,Kisumu,25734,21146.689235041416,75,14731,0,0,0
47,Female,Mombasa,44435,25742.208582485877,50,7290,1,0,0
50,Male,Kisumu,63570,33512.81794096085,58,25586,3,0,0
38,Female,Nairobi,53723,41804.41609727597,30,16560,9,4,0
47,Male,Nairobi,37862,18072.958163514515,57,47608,4,1,0
30,Male,Kisumu,45894,20038.04332864969,29,12923,4,2,0
59,Female,Mombasa,17467,8781.870233819032,16,48538,3,2,0
26,Female,Nairobi,55650,38669.94449998797,46,4590,5,4,0
23,Male,Nairobi,43176,20775.626819075773,58,28295,3,1,0
38,Female,Mombasa,15851,9594.493785393226,68,7293,3,1,0
57,Female,Kisumu,46970,24393.60838041403,22,19591,0,0,0
55,Male,Rural,8352,4686.954870064193,17,12937,9,1,1
28,Male,Mombasa,93672,61157.66664442264,42,25552,6,2,1
53,Female,Nairobi,86919,52379.85705527352,19,12366,5,0,0
35,Female,Nairobi,72733,48054.501676306034,77,22781,2,0,0
44,Female,Kisumu,16004,9953.957064924307,48,17416,8,4,1
32,Male,Mombasa,8185,6572.265931007613,28,33212,9,1,1
39,Female,Mombasa,88003,65240.95825789398,41,10563,6,3,0
27,Female,Rural,21585,18065.821309772444,57,16455,5,3,0
29,Male,Nairobi,22938,13861.490409224842,6,34822,3,0,0
32,Male,Rural,32946,29462.366844859906,28,16665,3,1,0
20,Female,Kisumu,32186,13569.938450244026,7,26935,4,3,1
61,Female,Rural,67694,29394.53442556327,76,24347,2,2,0
63,Female,Nairobi,23459,14079.214237843295,75,46637,1,1,0
23,Female,Kisumu,43585,17790.89373443224,59,12690,0,0,0
64,Female,Rural,80993,46731.81689202606,42,31619,3,1,0
43,Male,Nairobi,18146,16025.424433465074,63,47939,6,4,1
25,Male,Rural,64046,56103.259169021876,29,37344,9,4,0
20,Female,Rural,80604,37183.39982287568,18,45769,6,1,0
48,Female,Mombasa,68589,48425.44857332291,50,39891,3,2,1
37,Female,Rural,68089,46721.123184724456,22,34934,0,0,0
53,Male,Mombasa,94262,60818.33073073877,43,6558,5,0,0
30,Male,Rural,7614,3187.6031857086477,47,23891,6,3,1
29,Male,Nairobi,37314,26715.5732879194,48,36693,2,2,1
48,Female,Nairobi,17003,12167.127495382572,39,26821,9,0,0
59,Male,Rural,43557,31224.04764714022,75,24098,6,3,0
39,Female,Kisumu,80516,50347.50214757704,58,27979,3,1,0
49,Female,Kisumu,77964,43833.44328151941,43,10922,8,1,0
54,Male,Kisumu,50958,44506.45672118033,55,35159,7,0,1
28,Male,Mombasa,25221,16534.972636707895,15,48011,9,2,0
32,Male,Rural,36232,30950.211462287312,47,9655,5,2,1
31,Female,Kisumu,88004,49485.40789618962,42,8880,9,0,0
